"@timestamp","process.executable","process.name","process.working_directory","user.name","event.action","process.args",message
"Oct 24, 2022 @ 23:46:36.577","/bin/bash","vagrant-shell","/root/Maildir/new",root,"existing_process","/bin/bash, /tmp/vagrant-shell","Process vagrant-shell (PID: 252) by user root is RUNNING"
"Oct 24, 2022 @ 23:25:14.005","/bin/dash",sh,"/home/resch/.scripts/CVE-2021-3156",root,"process_started","/bin/sh","Process sh (PID: 4647) by user root STARTED"
"Oct 24, 2022 @ 23:24:04.005","/bin/bash",bash,"/home/resch/.scripts/CVE-2021-3156",root,"process_stopped",bash,"Process bash (PID: 31508) by user root STOPPED"
"Oct 24, 2022 @ 23:24:04.005","/bin/dash",sh,"/home/resch/.scripts/CVE-2021-3156",root,"process_stopped","/bin/sh","Process sh (PID: 31001) by user root STOPPED"
"Oct 24, 2022 @ 23:24:04.005","/bin/su",su,"/home/resch/.scripts/CVE-2021-3156",root,"process_stopped",su,"Process su (PID: 31507) by user root STOPPED"
"Oct 24, 2022 @ 23:14:14.004","/bin/bash",bash,"/home/resch/.scripts/CVE-2021-3156",root,"process_started",bash,"Process bash (PID: 31508) by user root STARTED"
"Oct 24, 2022 @ 23:14:14.004","/bin/su",su,"/home/resch/.scripts/CVE-2021-3156",root,"process_started",su,"Process su (PID: 31507) by user root STARTED"
"Oct 24, 2022 @ 23:14:04.005","/bin/dash",sh,"/home/resch/.scripts/CVE-2021-3156",root,"process_started","/bin/sh","Process sh (PID: 31001) by user root STARTED"
"Oct 24, 2022 @ 23:09:44.005","/bin/su",su,"/home/resch",root,"process_stopped",su,"Process su (PID: 27914) by user root STOPPED"
"Oct 24, 2022 @ 23:09:44.005","/bin/bash",bash,"/home/resch",root,"process_stopped",bash,"Process bash (PID: 27915) by user root STOPPED"
"Oct 24, 2022 @ 23:08:34.005","/bin/nano",nano,"/home/resch/.scripts",root,"process_stopped","nano, PEexploit.sh","Process nano (PID: 28431) by user root STOPPED"
"Oct 24, 2022 @ 23:08:24.005","/bin/nano",nano,"/home/resch/.scripts",root,"process_started","nano, PEexploit.sh","Process nano (PID: 28431) by user root STARTED"
"Oct 24, 2022 @ 23:07:54.005","/bin/su",su,"/home/resch",root,"process_started",su,"Process su (PID: 27914) by user root STARTED"
"Oct 24, 2022 @ 23:07:54.005","/bin/bash",bash,"/home/resch",root,"process_started",bash,"Process bash (PID: 27915) by user root STARTED"
"Oct 24, 2022 @ 23:05:24.005","/bin/su",su,"/home/resch",root,"process_stopped",su,"Process su (PID: 26364) by user root STOPPED"
"Oct 24, 2022 @ 23:05:24.005","/bin/bash",bash,"/home/resch",root,"process_stopped",bash,"Process bash (PID: 26365) by user root STOPPED"
"Oct 24, 2022 @ 23:04:14.006","/bin/su",su,"/home/resch",root,"process_started",su,"Process su (PID: 26364) by user root STARTED"
"Oct 24, 2022 @ 23:04:14.006","/bin/bash",bash,"/home/resch",root,"process_started",bash,"Process bash (PID: 26365) by user root STARTED"
"Oct 24, 2022 @ 22:34:04.004","/bin/nano",nano,"/etc/auditbeat",root,"process_stopped","nano, auditbeat.yml","Process nano (PID: 25239) by user root STOPPED"
"Oct 24, 2022 @ 22:33:44.005","/bin/nano",nano,"/etc/auditbeat",root,"process_started","nano, auditbeat.yml","Process nano (PID: 25239) by user root STARTED"
"Oct 24, 2022 @ 22:32:44.005","/bin/nano",nano,"/etc/filebeat",root,"process_stopped","nano, filebeat.yml","Process nano (PID: 25235) by user root STOPPED"
"Oct 24, 2022 @ 22:32:24.005","/bin/nano",nano,"/etc/filebeat",root,"process_started","nano, filebeat.yml","Process nano (PID: 25235) by user root STARTED"
"Oct 24, 2022 @ 22:29:54.005","/bin/nano",nano,"/etc/default",root,"process_stopped","nano, rsync","Process nano (PID: 25223) by user root STOPPED"
"Oct 24, 2022 @ 22:29:44.005","/bin/nano",nano,"/etc/default",root,"process_started","nano, rsync","Process nano (PID: 25223) by user root STARTED"
"Oct 24, 2022 @ 22:18:24.005","/bin/su",su,"/home/vagrant",root,"process_started",su,"Process su (PID: 25168) by user root STARTED"
"Oct 24, 2022 @ 22:18:24.005","/bin/bash",bash,"/home/vagrant",root,"process_started",bash,"Process bash (PID: 25169) by user root STARTED"
"Oct 24, 2022 @ 22:01:24.004","/bin/bash","vagrant-shell","/root/Maildir/new",root,"process_stopped","/bin/bash, /tmp/vagrant-shell","Process vagrant-shell (PID: 252) by user root STOPPED"
"Oct 24, 2022 @ 22:01:24.004","/bin/bash",bash,"/home/vagrant",root,"process_stopped","bash, -l","Process bash (PID: 246) by user root STOPPED"
"Oct 24, 2022 @ 22:00:14.004","/bin/tar",tar,"/var/research",root,"process_stopped","tar, cf, /var/backups/backup.tgz, 3204ResearchMaterials, research1.pdf, research2.pdf","Process tar (PID: 25039) by user root STOPPED"
"Oct 24, 2022 @ 22:00:14.004","/bin/dash",sh,"/var/research",root,"process_stopped","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 25038) by user root STOPPED"
"Oct 24, 2022 @ 22:00:04.005","/bin/tar",tar,"/var/research",root,"process_started","tar, cf, /var/backups/backup.tgz, 3204ResearchMaterials, research1.pdf, research2.pdf","Process tar (PID: 25039) by user root STARTED"
"Oct 24, 2022 @ 22:00:04.005","/bin/dash",sh,"/var/research",root,"process_started","/bin/sh, -c,   cd /var/research && tar cf /var/backups/backup.tgz *","Process sh (PID: 25038) by user root STARTED"
"Oct 24, 2022 @ 21:59:44.005","/bin/dash",sh,"/",root,"existing_process","/bin/sh, -c, /usr/sbin/sshd -D     -o UseDNS=no    -o UsePAM=no    -o PasswordAuthentication=yes    -o PidFile=/tmp/sshd.pid","Process sh (PID: 1) by user root is RUNNING"
"Oct 24, 2022 @ 21:59:44.005","/bin/bash",bash,"/home/vagrant",root,"existing_process","bash, -l","Process bash (PID: 246) by user root is RUNNING"
"Oct 24, 2022 @ 21:59:44.005","/bin/bash","vagrant-shell","/root/Maildir/new",root,"existing_process","/bin/bash, /tmp/vagrant-shell","Process vagrant-shell (PID: 252) by user root is RUNNING"
"Oct 24, 2022 @ 21:59:30.715","/bin/dash",sh,"/",root,"existing_process","/bin/sh, -c, /usr/sbin/sshd -D     -o UseDNS=no    -o UsePAM=no    -o PasswordAuthentication=yes    -o PidFile=/tmp/sshd.pid","Process sh (PID: 1) by user root is RUNNING"
"Oct 24, 2022 @ 21:59:30.715","/bin/bash",bash,"/home/vagrant",root,"existing_process","bash, -l","Process bash (PID: 246) by user root is RUNNING"
"Oct 24, 2022 @ 21:59:30.715","/bin/bash","vagrant-shell","/root/Maildir/new",root,"existing_process","/bin/bash, /tmp/vagrant-shell","Process vagrant-shell (PID: 252) by user root is RUNNING"
